frame.time_epoch,ip.src,ip.dst,_ws.col.protocol,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags.syn,tcp.flags.ack,tcp.flags.reset,tcp.flags.fin,frame.len
"1528105208.818209000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","903"
"1528105208.830583000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1268"
"1528105208.833237000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","743"
"1528105208.833243000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","507"
"1528105208.843042000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","546"
"1528105208.843044000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.843046000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","939"
"1528105208.843052000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1475"
"1528105208.855507000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1405"
"1528105208.855512000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1186"
"1528105208.855517000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","621"
"1528105208.867908000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","890"
"1528105208.867911000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1173"
"1528105208.867916000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","441"
"1528105208.880432000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1054"
"1528105208.880453000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.880456000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1269"
"1528105208.880461000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","505"
"1528105208.892805000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1264"
"1528105208.892808000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","604"
"1528105208.892814000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","764"
"1528105208.905254000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","769"
"1528105208.905259000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","889"
"1528105208.905264000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1023"
"1528105208.917663000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","917"
"1528105208.917665000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.917668000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","682"
"1528105208.917673000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","477"
"1528105208.930061000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1260"
"1528105208.930067000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","921"
"1528105208.930071000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1149"
"1528105208.942523000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","673"
"1528105208.942530000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1090"
"1528105208.944771000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","450"
"1528105208.954948000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1166"
"1528105208.954951000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.954953000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","601"
"1528105208.954958000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1248"
"1528105208.967366000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1422"
"1528105208.967371000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","762"
"1528105208.967377000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","992"
"1528105208.979861000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1173"
"1528105208.979865000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","711"
"1528105208.979869000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","916"
"1528105208.992214000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","530"
"1528105208.992217000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.992219000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","590"
"1528105208.992225000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1411"
"1528105209.004686000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","554"
"1528105209.004693000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","786"
"1528105209.004700000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","707"
"1528105209.017074000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","763"
"1528105209.017168000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1497"
"1528105209.017176000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","656"
"1528105209.029517000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","493"
"1528105209.033176000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1112"
"1528105209.033185000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105209.033190000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","569"
"1528105209.041896000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","657"
"1528105209.045198000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","639"
"1528105209.045203000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1283"
"1528105209.054404000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1299"
"1528105209.054410000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","613"
"1528105209.054416000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","965"
"1528105209.066825000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","687"
"1528105209.066829000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105209.066833000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1319"
"1528105209.066841000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","853"
"1528105209.079251000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1471"
"1528105209.081217000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","613"
"1528105209.081232000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1319"
"1528105209.091684000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","529"
"1528105209.091693000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1429"
"1528105209.091701000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","460"
"1528105209.104113000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1423"
"1528105209.104118000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105209.104124000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","911"
"1528105209.104144000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1435"
"1528105209.116534000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1264"
"1528105209.116558000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","640"
"1528105209.116565000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1062"
"1528105209.128969000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1040"
"1528105209.128977000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1096"
"1528105209.128999000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","696"
"1528105209.141396000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1311"
"1528105209.141402000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105209.141410000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","997"
"1528105209.141418000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","632"
"1528105209.153803000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1010"
"1528105209.157205000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","882"
"1528105209.157219000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","451"
"1528105209.166268000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1072"
"1528105209.166276000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1502"
"1528105209.166283000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","944"
"1528105209.178658000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","830"
"1528105209.178662000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105209.178667000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","566"
"1528105209.178674000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","763"
"1528105209.191112000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1313"
"1528105209.191120000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1196"
"1528105209.191131000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1051"
"1528105209.203493000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","580"
"1528105209.205247000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1066"
"1528105209.205257000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1290"
"1528105209.215982000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1318"
"1528105209.215988000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105209.215993000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","440"
"1528105209.216000000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1424"
"1528105209.228426000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","534"
"1528105209.228435000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1080"
